workerid,not_paid_attention,like,num_plays,filler,pre_check_response,agree,topic,stimulus,open_answer,time,friendly,happy,gender,age,education,language,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.hit_information,audio_input,speaker_impressions,enjoyment,asses,comments,problems,fairprice
7,False,0.12,2,True,hat,0.5,hat,hat,She sounds bored.,67608,0.56,0.87,Cis_Male,34,1,English,Windows,720,1280,Chrome,3M4KL7H8KV77BB1OOCKFMD9K5HR613,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:55:23 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:55:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KV77BB1OOCKFMD9K5HR613,3JC6VJ2SAC398FB35E85USK9I6P5A9,4,Approved,Fri Jun 02 05:54:08 PDT 2017,Thu Jun 01 12:55:28 PDT 2017,Thu Jun 01 13:14:08 PDT 2017,Thu Jun 01 13:36:51 PDT 2017,,,,,undefined,13.94925,"{""audio_input"":""Typical desktop PC speakers."",""speaker_impressions"":""They struck me as average, mostly likable, people."",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""I&quotecharm surprised that I was able to infer anything else about the speakers from listening to them. I expected it&quotechard be challenging, but it turned out to be really intuitive and easy."",""problems"":""No problems."",""fairprice"":""1.20""}",Typical desktop PC speakers.,"They struck me as average, mostly likable, people.",2,Yes,"I&quotecharm surprised that I was able to infer anything else about the speakers from listening to them. I expected it&quotechard be challenging, but it turned out to be really intuitive and easy.",No problems.,1.2
7,False,0.85,1,True,smoothie,0.59,smoothie,smoothie,She sounds satisfied.,27375,0.67,1,Cis_Male,34,1,English,Windows,720,1280,Chrome,3M4KL7H8KV77BB1OOCKFMD9K5HR613,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:55:23 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:55:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KV77BB1OOCKFMD9K5HR613,3JC6VJ2SAC398FB35E85USK9I6P5A9,4,Approved,Fri Jun 02 05:54:08 PDT 2017,Thu Jun 01 12:55:28 PDT 2017,Thu Jun 01 13:14:08 PDT 2017,Thu Jun 01 13:36:51 PDT 2017,,,,,undefined,13.94925,"{""audio_input"":""Typical desktop PC speakers."",""speaker_impressions"":""They struck me as average, mostly likable, people."",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""I&quotecharm surprised that I was able to infer anything else about the speakers from listening to them. I expected it&quotechard be challenging, but it turned out to be really intuitive and easy."",""problems"":""No problems."",""fairprice"":""1.20""}",Typical desktop PC speakers.,"They struck me as average, mostly likable, people.",2,Yes,"I&quotecharm surprised that I was able to infer anything else about the speakers from listening to them. I expected it&quotechard be challenging, but it turned out to be really intuitive and easy.",No problems.,1.2
7,False,0.68,1,True,coffee,0.48,coffee,coffee,She sounds annoyed.,51250,0.49,0.31,Cis_Male,34,1,English,Windows,720,1280,Chrome,3M4KL7H8KV77BB1OOCKFMD9K5HR613,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:55:23 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:55:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KV77BB1OOCKFMD9K5HR613,3JC6VJ2SAC398FB35E85USK9I6P5A9,4,Approved,Fri Jun 02 05:54:08 PDT 2017,Thu Jun 01 12:55:28 PDT 2017,Thu Jun 01 13:14:08 PDT 2017,Thu Jun 01 13:36:51 PDT 2017,,,,,undefined,13.94925,"{""audio_input"":""Typical desktop PC speakers."",""speaker_impressions"":""They struck me as average, mostly likable, people."",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""I&quotecharm surprised that I was able to infer anything else about the speakers from listening to them. I expected it&quotechard be challenging, but it turned out to be really intuitive and easy."",""problems"":""No problems."",""fairprice"":""1.20""}",Typical desktop PC speakers.,"They struck me as average, mostly likable, people.",2,Yes,"I&quotecharm surprised that I was able to infer anything else about the speakers from listening to them. I expected it&quotechard be challenging, but it turned out to be really intuitive and easy.",No problems.,1.2
7,False,0.55,2,True,book,0.34,book,book,"She sounds exhausted, really bored, or half asleep.",51408,0.32,0.13,Cis_Male,34,1,English,Windows,720,1280,Chrome,3M4KL7H8KV77BB1OOCKFMD9K5HR613,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:55:23 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:55:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KV77BB1OOCKFMD9K5HR613,3JC6VJ2SAC398FB35E85USK9I6P5A9,4,Approved,Fri Jun 02 05:54:08 PDT 2017,Thu Jun 01 12:55:28 PDT 2017,Thu Jun 01 13:14:08 PDT 2017,Thu Jun 01 13:36:51 PDT 2017,,,,,undefined,13.94925,"{""audio_input"":""Typical desktop PC speakers."",""speaker_impressions"":""They struck me as average, mostly likable, people."",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""I&quotecharm surprised that I was able to infer anything else about the speakers from listening to them. I expected it&quotechard be challenging, but it turned out to be really intuitive and easy."",""problems"":""No problems."",""fairprice"":""1.20""}",Typical desktop PC speakers.,"They struck me as average, mostly likable, people.",2,Yes,"I&quotecharm surprised that I was able to infer anything else about the speakers from listening to them. I expected it&quotechard be challenging, but it turned out to be really intuitive and easy.",No problems.,1.2
7,False,0.18,1,True,salad,0.51,salad,salad,She sounds a bit let down.,46696,0.58,0.87,Cis_Male,34,1,English,Windows,720,1280,Chrome,3M4KL7H8KV77BB1OOCKFMD9K5HR613,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:55:23 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:55:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KV77BB1OOCKFMD9K5HR613,3JC6VJ2SAC398FB35E85USK9I6P5A9,4,Approved,Fri Jun 02 05:54:08 PDT 2017,Thu Jun 01 12:55:28 PDT 2017,Thu Jun 01 13:14:08 PDT 2017,Thu Jun 01 13:36:51 PDT 2017,,,,,undefined,13.94925,"{""audio_input"":""Typical desktop PC speakers."",""speaker_impressions"":""They struck me as average, mostly likable, people."",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""I&quotecharm surprised that I was able to infer anything else about the speakers from listening to them. I expected it&quotechard be challenging, but it turned out to be really intuitive and easy."",""problems"":""No problems."",""fairprice"":""1.20""}",Typical desktop PC speakers.,"They struck me as average, mostly likable, people.",2,Yes,"I&quotecharm surprised that I was able to infer anything else about the speakers from listening to them. I expected it&quotechard be challenging, but it turned out to be really intuitive and easy.",No problems.,1.2
7,False,0.03,4,False,theatre,0.23,theatre,theatre_pos,She sounds sad.,48000,0.5,0.98,Cis_Male,34,1,English,Windows,720,1280,Chrome,3M4KL7H8KV77BB1OOCKFMD9K5HR613,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:55:23 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:55:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KV77BB1OOCKFMD9K5HR613,3JC6VJ2SAC398FB35E85USK9I6P5A9,4,Approved,Fri Jun 02 05:54:08 PDT 2017,Thu Jun 01 12:55:28 PDT 2017,Thu Jun 01 13:14:08 PDT 2017,Thu Jun 01 13:36:51 PDT 2017,,,,,undefined,13.94925,"{""audio_input"":""Typical desktop PC speakers."",""speaker_impressions"":""They struck me as average, mostly likable, people."",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""I&quotecharm surprised that I was able to infer anything else about the speakers from listening to them. I expected it&quotechard be challenging, but it turned out to be really intuitive and easy."",""problems"":""No problems."",""fairprice"":""1.20""}",Typical desktop PC speakers.,"They struck me as average, mostly likable, people.",2,Yes,"I&quotecharm surprised that I was able to infer anything else about the speakers from listening to them. I expected it&quotechard be challenging, but it turned out to be really intuitive and easy.",No problems.,1.2
7,False,0,1,False,ice cream,0.43,ice cream,ice_cream_pos,She sounds tired.,25080,0.58,1,Cis_Male,34,1,English,Windows,720,1280,Chrome,3M4KL7H8KV77BB1OOCKFMD9K5HR613,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:55:23 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:55:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KV77BB1OOCKFMD9K5HR613,3JC6VJ2SAC398FB35E85USK9I6P5A9,4,Approved,Fri Jun 02 05:54:08 PDT 2017,Thu Jun 01 12:55:28 PDT 2017,Thu Jun 01 13:14:08 PDT 2017,Thu Jun 01 13:36:51 PDT 2017,,,,,undefined,13.94925,"{""audio_input"":""Typical desktop PC speakers."",""speaker_impressions"":""They struck me as average, mostly likable, people."",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""I&quotecharm surprised that I was able to infer anything else about the speakers from listening to them. I expected it&quotechard be challenging, but it turned out to be really intuitive and easy."",""problems"":""No problems."",""fairprice"":""1.20""}",Typical desktop PC speakers.,"They struck me as average, mostly likable, people.",2,Yes,"I&quotecharm surprised that I was able to infer anything else about the speakers from listening to them. I expected it&quotechard be challenging, but it turned out to be really intuitive and easy.",No problems.,1.2
8,False,0,2,False,scarf,0.07,scarf,scarf_pos,,28289,0.29,0,Cis_Male,25,2,english,Windows,768,1366,Firefox,3M4KL7H8KV77BB1OOCKFMD9K5HR613,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:55:23 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:55:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KV77BB1OOCKFMD9K5HR613,3TPZPLC3M1WDH4U1GE295QBK3WYP3J,5,Approved,Fri Jun 02 05:54:28 PDT 2017,Thu Jun 01 12:55:27 PDT 2017,Thu Jun 01 13:14:28 PDT 2017,Thu Jun 01 13:36:51 PDT 2017,,,,,undefined,5.4571,"{""audio_input"":""speakers"",""speaker_impressions"":""yeah"",""enjoyment"":""1"",""asses"":""No"",""comments"":"""",""problems"":""no."",""fairprice"":""yes.""}",speakers,yeah,1,No,,no.,yes.
8,False,1,2,False,restaurant,0.92,restaurant,restaurant_pos,,22287,1,0.96,Cis_Male,25,2,english,Windows,768,1366,Firefox,3M4KL7H8KV77BB1OOCKFMD9K5HR613,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:55:23 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:55:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KV77BB1OOCKFMD9K5HR613,3TPZPLC3M1WDH4U1GE295QBK3WYP3J,5,Approved,Fri Jun 02 05:54:28 PDT 2017,Thu Jun 01 12:55:27 PDT 2017,Thu Jun 01 13:14:28 PDT 2017,Thu Jun 01 13:36:51 PDT 2017,,,,,undefined,5.4571,"{""audio_input"":""speakers"",""speaker_impressions"":""yeah"",""enjoyment"":""1"",""asses"":""No"",""comments"":"""",""problems"":""no."",""fairprice"":""yes.""}",speakers,yeah,1,No,,no.,yes.
8,False,0.7,1,True,song,0.71,song,song,,11781,0.78,0.82,Cis_Male,25,2,english,Windows,768,1366,Firefox,3M4KL7H8KV77BB1OOCKFMD9K5HR613,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:55:23 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:55:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KV77BB1OOCKFMD9K5HR613,3TPZPLC3M1WDH4U1GE295QBK3WYP3J,5,Approved,Fri Jun 02 05:54:28 PDT 2017,Thu Jun 01 12:55:27 PDT 2017,Thu Jun 01 13:14:28 PDT 2017,Thu Jun 01 13:36:51 PDT 2017,,,,,undefined,5.4571,"{""audio_input"":""speakers"",""speaker_impressions"":""yeah"",""enjoyment"":""1"",""asses"":""No"",""comments"":"""",""problems"":""no."",""fairprice"":""yes.""}",speakers,yeah,1,No,,no.,yes.
8,False,0.18,3,False,theatre,0.23,theatre,theatre_pos,,29683,0.53,0.9,Cis_Male,25,2,english,Windows,768,1366,Firefox,3M4KL7H8KV77BB1OOCKFMD9K5HR613,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:55:23 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:55:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KV77BB1OOCKFMD9K5HR613,3TPZPLC3M1WDH4U1GE295QBK3WYP3J,5,Approved,Fri Jun 02 05:54:28 PDT 2017,Thu Jun 01 12:55:27 PDT 2017,Thu Jun 01 13:14:28 PDT 2017,Thu Jun 01 13:36:51 PDT 2017,,,,,undefined,5.4571,"{""audio_input"":""speakers"",""speaker_impressions"":""yeah"",""enjoyment"":""1"",""asses"":""No"",""comments"":"""",""problems"":""no."",""fairprice"":""yes.""}",speakers,yeah,1,No,,no.,yes.
8,False,0.11,1,True,coffee,0.09,coffee,coffee,,21641,0.89,0.91,Cis_Male,25,2,english,Windows,768,1366,Firefox,3M4KL7H8KV77BB1OOCKFMD9K5HR613,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 12:55:23 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 12:55:23 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3M4KL7H8KV77BB1OOCKFMD9K5HR613,3TPZPLC3M1WDH4U1GE295QBK3WYP3J,5,Approved,Fri Jun 02 05:54:28 PDT 2017,Thu Jun 01 12:55:27 PDT 2017,Thu Jun 01 13:14:28 PDT 2017,Thu Jun 01 13:36:51 PDT 2017,,,,,undefined,5.4571,"{""audio_input"":""speakers"",""speaker_impressions"":""yeah"",""enjoyment"":""1"",""asses"":""No"",""comments"":"""",""problems"":""no."",""fairprice"":""yes.""}",speakers,yeah,1,No,,no.,yes.
